price,bedrooms,bathrooms,sqft_lot,floors,sqft_above,Scored Labels
334950.0,4,2.5,7846,2.0,2410,673964.0295609746
344950.0,3,2.0,7419,1.0,1330,477528.19337117334
250000.0,3,2.0,13085,1.0,1010,398523.9180052871
375000.0,5,2.5,14858,1.0,2100,672056.2762453
447500.0,2,1.0,5100,1.5,1180,289750.53300205176
435000.0,2,1.0,6250,1.0,740,233979.3342451853
675000.0,5,2.25,10300,1.0,1450,484483.17536656116
364000.0,4,2.5,11050,1.0,2080,694961.2327944541
435000.0,6,3.5,8620,2.0,1640,562644.6884946164
437000.0,3,2.25,8775,1.0,1290,499455.6407429492
1051000.0,4,3.75,5474,2.5,3860,1134009.6479181228
449990.0,4,2.5,5539,2.0,2680,739868.7023300151
465000.0,3,1.5,11358,1.0,1190,378516.6028964816
734000.0,4,2.5,18521,2.0,3490,931506.5939982045
325000.0,2,1.0,5100,1.0,830,256063.87283853826
362500.0,4,1.75,8450,1.0,1450,447618.574622315
1027000.0,3,2.5,10500,2.0,2430,704555.5366071947
445000.0,3,2.5,4565,2.0,2470,716026.7297180796
720000.0,4,3.0,12327,1.5,2180,731888.7860922329
195000.0,4,1.75,7694,1.0,1320,416456.59807940293
322500.0,4,2.5,6753,2.0,1820,531822.8131302411
1695000.0,5,4.75,7067,2.0,3230,1133652.3056597102
730000.0,4,2.75,8150,2.0,3440,954599.3129809827
850000.0,4,3.0,3784,1.5,1750,630659.2173023359
385000.0,4,2.5,22651,1.0,1610,577922.648283383
252750.0,4,1.0,7410,1.5,1230,247975.30131695472
391000.0,3,2.0,9000,1.0,1490,515682.7943518984
485000.0,4,3.5,5115,2.0,2671,865827.7238686248
550000.0,3,3.5,3582,2.0,1720,663217.59775306
370000.0,2,1.0,5040,1.0,860,263326.67624813714
246000.0,4,1.75,7455,1.0,1020,344084.69975440664
785000.0,4,3.5,4684,2.0,2190,749806.0406225165
440000.0,4,2.5,28254,2.0,2800,761912.0534855346
390000.0,3,2.5,5100,2.0,2350,686885.4564224221
705000.0,5,3.5,4800,2.0,2410,776324.7781883371
510000.0,3,2.25,219542,2.0,1870,473506.5967048359
250000.0,3,1.0,52272,1.0,1060,270631.8552970581
397500.0,3,2.25,1383,3.0,1430,332190.5426778524
875000.0,5,3.0,15152,2.0,2960,841978.564747835
392000.0,4,2.5,41167,2.0,2300,637228.4462737055
285000.0,3,1.5,10367,1.0,1010,335352.2251404507
220000.0,4,1.0,6000,1.5,1200,241161.2697587968
850830.0,3,2.5,13241,1.5,1270,474430.957686916
650000.0,3,2.5,3750,2.0,1740,539993.0412831655
875000.0,4,2.0,6000,1.0,1400,468293.11548586626
587000.0,4,2.5,6256,2.0,2550,708257.0380747407
333800.0,5,3.0,3868,1.0,1220,526907.9146721673
762000.0,4,2.0,5500,1.5,2130,593895.9108911189
225000.0,3,1.5,5506,1.0,1240,392377.2859189344
263300.0,2,1.0,4500,1.0,900,273150.8461355362
425000.0,3,2.5,23522,1.0,1230,512465.33278819756
465000.0,4,2.25,13383,1.0,1170,442498.852389307
486700.0,2,1.0,6278,1.0,1080,316074.96304321056
288000.0,0,1.5,1650,3.0,1430,315823.08040801005
256750.0,3,2.5,8991,1.0,1570,599005.6346373311
337000.0,4,3.0,8504,2.0,2240,696712.5251751307
500000.0,3,2.5,4307,2.0,2300,675053.4053406666
325000.0,3,2.5,8518,2.0,1800,553026.4053745785
331500.0,4,1.75,14756,1.0,850,300803.71114227106
442000.0,2,1.0,4313,1.5,990,244109.04797298103
285000.0,2,1.0,5850,1.0,920,277568.36618172936
699950.0,3,2.5,4106,2.0,2510,725826.1713606033
270000.0,3,2.25,26574,1.0,1380,515755.2964703463
367500.0,4,2.25,7925,1.0,1300,475557.88218722196
600000.0,5,2.25,13899,2.0,3000,756018.2099582192
506000.0,4,2.25,12000,1.0,1300,474313.8377691118
255000.0,5,2.25,8632,1.0,1030,383569.5873623905
294950.0,4,2.25,9600,1.0,1160,441238.9242806856
450000.0,3,1.0,35415,1.0,1010,263703.93416193384
400000.0,6,2.0,210830,2.0,2320,473116.57461666834
445000.0,3,2.5,5269,2.0,2380,694078.3491150278
560000.0,4,2.5,11240,1.0,1440,540354.1895244198
419000.0,3,2.25,16418,1.0,1190,472974.0450985209
364000.0,4,1.0,11383,1.5,1020,196050.99283196003
968000.0,5,2.5,9799,1.0,1450,516636.85557019035
264950.0,3,1.5,10853,1.0,1400,429382.17615644407
500000.0,3,1.0,5100,2.0,1150,205101.62019688875
353500.0,3,2.5,4845,2.0,2020,607273.9564978334
770000.0,3,3.25,5000,2.0,3310,1014741.7375266382
290000.0,4,2.75,8162,2.0,1380,457140.93107677106
690000.0,3,2.0,6149,2.0,1560,431792.2778265149
244950.0,4,2.5,19177,1.0,1790,622450.1323772941
270000.0,3,1.0,13500,1.0,1500,388720.90598124405
399000.0,3,1.75,11440,1.0,1350,449129.56048065773
385000.0,3,2.0,1297,3.0,1320,273652.9498935258
389950.0,3,2.5,3996,2.0,2283,671043.1407478445
808000.0,4,2.25,8866,2.0,2500,663385.3639914773
675000.0,3,2.25,15886,2.0,2770,753014.7063699928
251000.0,3,1.5,21600,1.5,1590,421150.65752660367
284000.0,4,3.0,7145,1.0,1490,617679.9461935016
445000.0,3,2.0,5101,1.0,590,299538.52252744377
780000.0,4,1.0,4500,1.5,2190,480687.2445281505
1105000.0,5,2.75,7560,2.0,3300,894399.748856212
540000.0,4,2.0,29078,2.0,1990,502057.90699794376
780000.0,2,2.5,2500,2.0,1690,554872.5875622449
415000.0,6,1.0,5080,1.5,1120,168979.3415038932
700000.0,4,2.5,7491,2.0,2440,681316.8926278355
469000.0,3,2.25,10659,1.0,1660,588229.1431088313
180000.0,3,1.0,10215,1.0,1010,271397.1659009221
1155000.0,3,2.5,24691,1.0,1580,596627.4578795428
170500.0,2,1.0,7700,1.0,820,252855.29797634698
275000.0,3,2.5,8019,2.0,2217,653877.1016317902
449950.0,4,2.75,4344,2.0,2320,685300.4173993676
265950.0,3,1.5,8450,1.0,1150,369745.06249463925
335000.0,3,2.0,5360,1.0,1170,439519.51956391
503000.0,3,2.5,4882,2.0,2190,648314.7492964494
485000.0,3,2.5,5867,2.0,2430,705969.9311566681
329000.0,2,1.0,57499,1.0,990,278704.40038625133
317000.0,3,1.5,5750,1.0,1060,348835.87875029846
564000.0,3,1.75,6250,1.0,1090,387928.4528843572
390000.0,3,2.0,5737,2.0,2360,625104.3544909803
316000.0,3,0.75,10092,1.0,1270,302219.53175908845
495000.0,2,1.5,6250,1.0,1060,375255.3164772359
260000.0,3,2.0,5450,1.0,1170,439492.04373627075
114975.0,2,1.0,6250,1.0,740,233979.3342451853
270000.0,4,2.5,5821,2.0,2701,744853.751737233
308500.0,2,1.0,6174,1.0,850,260565.65208949175
410000.0,4,3.0,7243,2.0,2430,742979.2379264811
610000.0,4,3.0,10117,1.0,1580,638506.0918809772
240500.0,3,1.75,10584,1.0,990,362457.05183613166
405000.0,5,1.75,10000,1.0,960,302246.690809996
395000.0,4,1.75,7945,1.0,980,334275.79421569605
1160000.0,3,2.75,5572,2.0,1930,617319.2857241556
490000.0,3,1.75,16510,1.0,1600,507952.4737834196
286285.0,4,2.25,9714,1.0,1170,443618.9502960668
432000.0,3,2.0,6380,1.0,700,325711.17652229266
835000.0,3,2.25,54014,2.0,2120,584410.8571587054
621000.0,3,1.0,4000,1.5,1340,302151.52714563045
1880000.0,5,3.5,6220,2.0,3170,959418.2541952936
339950.0,3,1.0,11457,1.0,1320,345877.69012161857
836000.0,4,2.5,12987,1.0,2030,682295.7482743082
330000.0,4,3.5,6202,2.0,3150,981166.1731138618
317000.0,3,2.25,1204,3.0,1358,314858.42218734254
495000.0,5,2.5,4942,2.0,2200,597567.0983807698
970000.0,2,1.0,5376,1.0,1290,367061.7352317595
269500.0,2,1.5,7276,1.0,940,345964.1472774576
350000.0,4,2.25,499571,1.0,1570,390665.1384019592
890000.0,4,2.25,13500,2.0,2770,727171.0398755844
1017100.0,4,3.75,19290,2.0,4060,1228920.7230965113
225000.0,3,2.5,8449,2.0,1590,502336.0668375596
352500.0,3,1.75,7881,1.0,1160,404334.3309428757
935000.0,5,2.5,35283,1.0,1800,593375.9278943334
399950.0,3,2.5,4488,2.0,1470,474567.36377596925
890000.0,4,4.25,5750,2.0,3410,1140091.9041054815
485000.0,4,1.75,3880,1.0,860,306538.84099937766
375000.0,2,1.0,5120,1.0,790,246398.45217749925
1195000.0,5,2.75,13297,2.0,2750,759832.7373161973
425000.0,2,2.0,6677,1.0,870,393244.6759215507
280500.0,3,1.5,6988,1.0,1370,423317.62411889
651500.0,4,1.5,3075,2.0,1420,308349.5836850456
288000.0,3,2.5,887,3.0,1150,296727.49199566746
338000.0,5,2.5,4496,2.0,2400,645999.830978889
3120000.0,3,3.5,56609,2.0,4490,1315936.7037132722
258000.0,2,2.0,6553,1.5,750,313472.2413414391
260000.0,3,1.0,4592,1.0,800,222402.39121621824
832500.0,4,4.0,35102,2.0,2390,852817.8589217595
405000.0,4,2.5,5020,2.0,1980,570989.135142038
364000.0,3,2.25,6600,1.0,1160,468726.86641581584
335000.0,4,1.75,13440,1.5,1950,516004.28374258295
515000.0,2,1.75,5570,1.0,1930,617553.7425931785
2300000.0,4,3.25,15929,2.0,2720,842358.2798834273
522500.0,4,1.75,9299,1.5,870,256466.97421874414
1007500.0,4,3.5,7200,2.0,2600,848045.9165425401
270000.0,2,1.0,5700,1.0,1040,306592.1039924857
324950.0,4,2.5,8615,2.0,2641,729511.807550176
756000.0,4,2.5,10753,2.0,2730,750351.0797007361
715000.0,5,3.0,6091,2.0,3490,972730.6927278773
865000.0,2,1.0,5400,1.5,1470,359688.9800912572
439950.0,5,1.75,7500,1.0,1290,382699.25634731934
400000.0,4,2.0,9301,1.0,1420,472115.0206462354
326500.0,3,1.0,7920,1.0,1060,284171.9431576773
267500.0,3,1.5,9072,1.0,1600,478222.4668645454
338900.0,3,2.25,9495,1.0,1936,655233.7701050877
450000.0,3,1.75,8394,1.0,1480,481452.238097841
320000.0,3,1.75,9900,1.0,1370,454429.3598810443
900000.0,3,2.5,7200,2.0,1780,548599.1161452248
239950.0,3,1.75,6900,1.0,1170,407048.6461945344
761000.0,3,3.5,2020,2.0,1520,615397.8813982697
465000.0,3,2.25,1245,2.0,1050,342133.8713257146
1425000.0,4,5.0,24054,2.0,4630,1525115.2307346095
480000.0,3,2.5,4692,2.0,2200,650787.5825518563
325000.0,2,1.0,5000,1.0,1080,316465.1197956878
597500.0,3,1.75,32565,1.0,1600,503051.09141955234
560000.0,4,3.0,7570,2.0,2720,812909.4422673949
228950.0,4,3.0,5200,1.0,1320,577221.6409408377
531000.0,2,3.0,1175,2.0,1110,479218.48929935833
455000.0,5,2.0,3000,2.0,1510,367535.3204273159
165000.0,2,1.0,6380,1.0,780,243598.96186015892
144975.0,2,1.0,7500,1.0,900,272234.9852142281
300000.0,3,2.75,9620,1.0,1340,575273.2797616101
459000.0,3,2.5,4000,2.0,1780,549576.0344612867
342000.0,3,2.0,7757,1.0,2250,699589.2495700025
1700000.0,5,3.5,22885,2.0,4670,1316554.9563360629
413100.0,3,2.25,231303,1.0,1250,421861.42612243455
345000.0,3,1.0,6250,1.0,1110,296755.9160558267
368000.0,3,2.5,1350,2.0,1010,364443.2327016759
840000.0,4,2.5,9847,2.0,3730,992110.5427380616
160000.0,2,1.0,13100,1.0,1040,304332.98038659233
455000.0,3,1.75,1014,3.0,1320,241738.61467733176
485000.0,2,1.0,3800,1.0,1130,328905.60781616555
340000.0,1,1.0,4800,1.0,640,236845.794267064
542000.0,3,1.75,8030,1.0,1070,382555.3846102659
300000.0,4,2.5,17349,2.0,2890,786974.6665080078
545000.0,3,2.0,8069,1.0,1090,419373.8673088415
725000.0,3,2.5,54450,1.5,3580,1019675.8235051532
456500.0,4,2.5,6811,2.0,2400,671865.1728484349
675000.0,3,1.5,3600,2.5,2510,547145.3754500793
550000.0,3,2.25,37000,1.5,1760,553503.520836513
420000.0,3,1.5,6615,1.0,800,285786.25852782436
490000.0,4,3.0,5267,2.0,2640,794293.8883248584
447500.0,3,2.5,15024,2.0,2320,676611.3023035622
490000.0,3,1.0,8190,1.0,1010,272015.37202280504
539000.0,5,1.0,11727,1.5,1700,333582.24656574277
275000.0,3,1.5,9000,1.0,1410,432362.7016492296
447500.0,4,2.5,9017,2.0,2425,677228.781610277
1080000.0,3,2.75,5800,1.0,1650,651299.1666435273
175000.0,2,1.0,28270,1.5,1330,318899.46477567893
715000.0,4,2.5,7700,1.0,1250,495553.15953413624
445000.0,4,2.0,6000,1.0,1000,371699.96627023007
370000.0,3,1.75,10300,1.0,1530,492944.50477779104
381156.0,2,1.0,3090,1.0,1320,375004.10744496906
562100.0,3,2.25,12112,2.0,2090,589958.505742417
530000.0,5,2.75,13572,1.0,1880,651323.3746547382
315000.0,3,2.5,6097,2.0,2240,660017.9692752741
336800.0,5,1.75,16650,1.5,1610,406348.05450967036
369900.0,1,0.75,10079,1.0,760,232211.39766745555
149000.0,3,1.0,2800,1.0,1090,292979.4986545492
559000.0,2,1.0,6400,1.0,1060,311208.0605716289
380000.0,3,2.25,1305,2.0,1116,358053.42372786836
798750.0,2,2.25,2578,3.0,2160,534680.3032765562
235000.0,3,1.5,11214,1.0,1980,569332.0339215859
343500.0,3,2.0,7509,1.0,1660,557190.065646434
850000.0,3,2.5,1919,2.0,2340,685441.7455555915
419950.0,3,3.0,3962,1.5,1540,606465.554096618
791000.0,5,1.75,4800,1.5,1544,394027.8355282575
285000.0,2,1.0,7250,1.0,890,269896.4782272795
625000.0,4,1.75,4431,1.5,2020,535658.4152020075
605000.0,3,2.0,4500,1.0,1330,478419.3260476061
290000.0,4,2.0,4788,1.0,1660,531448.6702882382
445000.0,3,2.5,16173,2.0,2790,789757.4778990736
346000.0,3,2.0,1184,2.0,730,232877.24302883472
770000.0,4,2.5,8001,2.0,2350,659427.7376976949
582500.0,2,2.0,6804,1.0,1020,429428.33543174557
640000.0,3,2.5,8925,2.0,2140,635006.3304095452
245000.0,2,1.5,6258,1.0,1450,469431.194666691
729000.0,3,1.0,3840,2.0,1580,309323.9171906471
255000.0,3,2.75,16117,1.0,1900,708520.2391949212
620000.0,3,2.5,1248,3.0,1604,406250.50775788375
529999.0,3,2.5,1664,2.0,1300,434377.4057732486
363750.0,3,1.75,197326,2.0,1726,381513.8555369257
355000.0,4,2.75,4000,2.0,2050,620205.0603977898
475000.0,3,2.5,8022,2.0,2130,632867.175816468
354950.0,3,1.75,9689,1.0,1130,396537.88590312796
325250.0,4,2.75,9339,1.0,1330,546372.1554570263
559900.0,5,3.0,6380,1.0,1440,579267.2658626586
577000.0,3,1.75,5500,1.0,970,359179.47334999335
350000.0,3,3.25,941,2.0,1000,458155.460632869
277000.0,3,1.0,8536,1.0,1100,293643.20130339894
552000.0,3,2.5,1920,3.0,1280,327804.9040468454
420000.0,5,3.0,6117,1.0,1370,562443.7552240235
214950.0,3,1.75,4875,1.0,1310,441474.45454189
1468000.0,4,3.25,34460,2.0,5010,1389696.7862320244
372000.0,4,2.5,9604,2.0,2520,699990.451095388
330000.0,2,1.0,7250,1.0,720,228844.38981063414
398000.0,3,1.75,27468,1.0,1830,560148.1999238457
736500.0,3,2.0,4800,1.5,1290,417836.0796337435
357000.0,3,1.75,14012,1.0,2400,701901.3790751679
513000.0,3,2.5,4592,2.0,1810,556639.790763988
379900.0,3,2.5,2791,2.0,1800,554774.7838733557
386591.0,3,2.5,1613,2.0,1150,398170.5444530472
550000.0,3,1.75,100623,1.0,1890,552303.9037400926
409000.0,3,2.5,7263,2.0,1950,589631.9714825227
212000.0,2,1.5,1525,2.0,1020,265373.7917063962
218000.0,3,1.0,9633,1.0,960,259500.6992677013
259950.0,3,1.0,5825,1.0,1260,333108.09397554223
641000.0,4,3.25,4104,2.0,1900,647952.3424561957
185000.0,2,1.0,11340,1.0,1390,389389.291024108
447055.0,4,2.5,4949,2.0,2448,684024.7950994701
582000.0,3,2.5,19860,2.0,2380,689623.9068807589
390000.0,3,2.5,10113,1.0,1310,535877.5556625985
308000.0,4,2.5,4606,2.0,2330,655634.5295128601
633634.0,4,3.5,6000,2.0,2960,935346.0952051359
554000.0,3,2.0,3500,1.5,1290,418232.9526996437
320000.0,3,2.5,7757,2.0,2680,765763.6570360169
370000.0,3,1.0,7419,1.0,1060,284324.8919315358
530000.0,3,2.75,7200,2.0,2470,747223.0299719681
480000.0,3,1.75,4080,1.0,1130,398250.24053900037
680000.0,4,3.5,3763,2.0,1990,701790.63531754
1380000.0,6,4.5,10312,2.0,3610,1165852.3285410902
777000.0,4,2.5,9900,2.0,3170,856863.9536265612
555000.0,3,3.5,2479,2.0,1450,598353.9535645733
254922.0,2,1.0,8160,1.0,780,243055.55104684943
162950.0,2,1.0,2784,1.0,950,285748.86223447893
524000.0,3,2.25,73151,1.0,2430,755092.9617841353
440000.0,4,2.25,7575,1.0,1220,456346.10278491396
565000.0,4,2.5,10016,2.0,2620,724012.9601661041
402000.0,3,1.5,7375,1.0,1010,336265.6437659687
460000.0,3,1.0,4005,1.5,1170,261097.9122941162
680000.0,4,2.75,5310,1.0,1170,508964.8969880887
265000.0,2,1.0,31505,1.0,1000,289054.85871280334
350500.0,2,2.5,4950,1.0,1770,675107.9551199735
269100.0,3,2.5,7904,2.0,2190,647392.1720617183
400000.0,3,1.75,9680,1.0,1370,454496.52301527356
291970.0,1,1.0,21727,1.0,680,241337.51658363343
488000.0,2,1.5,5125,1.0,1000,361109.791940381
730000.0,3,2.25,130680,2.0,2040,541687.0961845753
409950.0,3,2.5,5080,2.0,2655,760543.8384388201
232500.0,3,1.0,8450,1.0,880,240543.22391454325
270000.0,4,2.75,7252,1.0,1270,532520.3169889376
960000.0,3,1.75,4800,1.0,1230,422178.7212217954
910000.0,4,2.5,9798,2.0,2770,760301.9436822494
670000.0,4,2.5,7291,2.0,2110,601688.6019196894
1862000.0,4,5.25,320917,2.0,5240,1613792.1078241284
343000.0,4,2.5,4500,2.0,2070,592881.3429419162
625000.0,3,1.75,5664,2.0,1270,329909.57739768596
300000.0,6,3.0,9373,2.0,2400,681940.3280535352
265000.0,3,2.5,7741,1.0,1000,461742.00572226127
264500.0,3,1.75,16200,1.0,1650,520121.25639724266
185000.0,2,1.0,8000,1.0,900,272082.3417273434
625000.0,3,2.5,1301,3.0,1730,436661.1695511994
152500.0,4,1.0,7350,1.5,1730,368735.05505492614
352500.0,2,2.5,2399,2.0,1180,431747.1562966594
1400000.0,5,3.0,14990,1.0,2290,781899.1871017311
335000.0,4,2.0,10200,1.0,1910,590167.1754459711
604000.0,4,2.5,7753,2.0,2260,637769.9902936716
850000.0,6,3.5,5400,1.0,1620,660462.7458897082
450000.0,3,1.0,92721,1.0,1200,292090.90472053335
333490.0,4,2.5,3916,2.0,2250,636526.5476816338
584999.0,4,2.75,17859,1.0,1300,536526.6242493386
795000.0,4,2.5,14210,2.0,2920,795177.4485098426
432000.0,4,1.75,8400,1.0,1600,483856.2699268671
277500.0,4,2.0,12048,2.0,1700,437226.91097989987
505000.0,3,1.75,4550,1.5,1240,373837.5262954605
435000.0,3,1.0,4219,1.0,1060,285301.81024759775
165000.0,3,1.0,6600,1.0,970,262841.46338953474
799000.0,4,3.0,209523,2.0,2580,717448.2198282757
490000.0,3,2.0,2400,1.5,1450,457206.0280570445
250000.0,3,2.5,6600,2.0,1610,507730.199912841
359950.0,3,1.0,189486,1.0,1290,284283.26927725814
407450.0,4,1.5,68824,2.0,2310,503197.02745147364
1160000.0,5,3.25,7019,2.5,3590,977764.0597497309
465000.0,3,1.75,6886,1.0,1410,465008.80974154884
490000.0,4,2.25,16200,1.0,1630,552720.9805821802
279000.0,3,2.25,7800,1.0,1170,470775.35077768355
291375.0,4,2.5,6233,2.0,2220,628574.7115722375
429500.0,3,2.75,7272,1.0,1230,549426.9775417207
406000.0,4,1.0,8475,1.5,1580,332169.176253572
450000.0,5,2.5,9460,1.0,1190,453954.8008641347
760000.0,4,2.5,11000,2.0,2850,779253.618582906
470000.0,3,2.5,6134,2.0,2280,669665.9885788083
158000.0,3,2.5,7200,2.0,1520,485813.5691550612
900000.0,3,2.75,12600,1.5,1590,583901.8974393818
736000.0,2,1.0,4000,1.0,1100,321600.06423023896
204000.0,3,1.0,12070,1.0,1000,268416.029834189
725000.0,4,2.25,9600,2.0,3180,827369.6370193122
443500.0,3,2.5,5866,2.0,2170,643184.6894534784
370000.0,3,1.5,161913,1.0,1430,390510.0120900153
390000.0,4,2.5,4153,2.0,2154,613271.8388570978
605000.0,4,3.25,33671,2.0,2885,876786.552446261
250000.0,1,1.0,4373,1.0,820,280443.06895189977
750000.0,5,3.0,8560,1.0,1150,508571.7070785051
430000.0,3,2.25,6527,2.0,1580,468507.26824098267
800000.0,3,1.75,75794,1.0,2080,605765.6198892395
515000.0,3,2.5,12184,2.0,3020,846516.3284364305
735000.0,4,3.5,7605,2.0,2500,823773.9880142543
493000.0,4,2.5,4270,2.0,2070,592951.5589458831
625000.0,3,2.0,3600,2.0,1680,461548.39908734395
330000.0,3,1.0,43124,1.0,1180,302402.56529779115
478000.0,2,1.75,6000,1.0,980,388013.7398073217
1020000.0,4,3.0,4800,1.5,1790,640008.3606585497
89950.0,1,1.0,4080,1.0,570,220161.7997754416
665000.0,3,2.0,2640,1.5,1620,498184.84759998525
385000.0,4,2.5,11375,1.0,1330,513749.8597486611
731100.0,3,2.5,8778,1.0,1160,500062.6828167169
257000.0,3,2.25,12000,2.0,1810,522377.49343253375
411000.0,1,1.0,5000,1.5,1080,292204.85560934176
299950.0,3,2.5,7942,2.0,1870,570106.051784206
232000.0,3,1.75,11230,1.0,1300,437119.5270931948
450000.0,4,2.5,5515,2.0,2290,645697.7087321403
328423.0,3,2.5,3600,2.0,1730,537624.00559884
509900.0,3,2.5,2700,2.0,1790,552387.7362575778
376950.0,4,2.5,5750,2.0,2643,730869.4204761034
225000.0,3,1.0,7633,1.0,1010,272185.4168671946
847000.0,6,2.5,17864,2.0,3010,762651.2260535632
265000.0,3,2.5,6527,2.0,1780,548804.5742785715
550000.0,3,1.75,4800,1.0,1400,463230.80963844084
324000.0,3,2.5,8347,2.0,1940,586886.2116725658
225000.0,4,2.0,14120,1.0,1200,417517.6106510408
215000.0,2,1.0,7200,1.0,710,226444.8254289317
389000.0,6,4.5,14010,2.0,3560,1152649.2336601366
330000.0,3,2.25,11227,2.0,1860,534687.623915212
325000.0,2,1.0,6000,1.0,790,246129.7996405822
865000.0,4,2.5,4950,2.0,2520,701411.2566713106
532000.0,3,1.0,4800,1.5,1110,246366.23676762407
720000.0,4,2.25,5200,1.0,1530,531930.8499897344
809000.0,3,2.5,7720,2.0,2590,744041.4940805279
1060000.0,4,5.25,14757,2.0,4140,1441627.6073703598
480000.0,4,2.5,7787,2.0,2600,719863.7873698543
510000.0,4,1.5,8800,1.0,1020,311673.3573449161
261950.0,3,2.5,5000,2.0,1880,573419.0347914265
235000.0,4,1.0,7132,1.5,1360,279452.94459074445
1100000.0,4,2.75,5625,2.0,3590,991592.593545614
718000.0,3,1.0,4958,1.0,1030,277831.7169828095
330000.0,4,2.5,13550,2.0,2380,664978.1864714215
345000.0,3,1.0,10176,1.0,920,249675.61351938092
699999.0,3,0.75,4000,1.0,1240,296834.85381211876
1500000.0,4,4.25,12968,2.0,5550,1654661.6910324679
435000.0,4,1.0,8800,1.0,1450,351509.52989218343
270000.0,3,2.25,9990,1.0,2140,704345.1591530463
298500.0,4,2.5,5954,2.0,1890,548970.5385350192
937500.0,3,1.0,8500,1.0,1320,346780.4237030546
250000.0,2,1.0,6380,1.0,890,270162.0778944589
425000.0,3,1.5,8000,1.5,1680,447036.0189433853
164000.0,3,1.0,8250,1.0,1070,286486.02718672436
520000.0,4,2.5,34947,2.0,2150,602904.9002946874
435000.0,4,2.5,10375,2.0,2130,605576.7543533666
347000.0,4,1.5,10026,2.0,2670,608081.1252292378
398500.0,2,2.5,1311,3.0,1350,371466.7061404295
540500.0,3,2.0,185130,1.0,2320,662343.3842843438
274000.0,3,1.75,8364,1.0,1400,462142.7668639268
550000.0,3,1.5,5750,1.0,1250,394717.62462772557
347000.0,3,1.0,7200,1.0,1010,272317.60612683673
600000.0,2,2.0,5000,1.0,1270,490349.7913921981
427000.0,3,1.0,5252,1.0,1200,318794.0510291666
260000.0,2,1.0,6720,1.0,750,236250.67809790463
620000.0,4,2.5,8282,2.0,2500,695564.3830139292
424305.0,3,2.5,5960,2.0,1600,505510.7548456625
535000.0,3,2.5,7620,2.0,2210,652308.5310230504
503000.0,4,2.75,7350,1.0,1240,525245.9126743354
620000.0,3,1.75,35236,1.0,2410,697836.7970742777
675000.0,3,1.5,6480,1.0,980,329294.38941631955
759900.0,4,2.5,5639,2.0,3000,817112.6930051472
752500.0,4,2.25,8616,2.0,2360,629654.083509447
255000.0,3,2.25,7314,1.0,1100,454019.91913419904
770000.0,4,2.5,12415,2.0,3920,1037208.3116668491
239000.0,2,1.0,9375,1.0,1210,346522.2627805285
435000.0,4,2.5,4699,2.0,3100,841547.9500643993
700000.0,4,1.0,1651359,1.0,1300,-186164.76741132772
620000.0,4,2.5,32780,2.0,2690,733967.2086079544
430000.0,4,2.25,7203,1.0,1110,429896.55350485625
299000.0,2,2.5,1262,2.0,1160,427264.6101250533
475000.0,7,3.5,29699,1.0,1520,602324.209196355
496000.0,2,1.0,9260,1.0,900,271697.680140394
910000.0,4,2.5,49222,2.0,3530,931793.2935380745
930000.0,3,2.25,5000,3.0,2890,683651.3143308007
451000.0,3,1.75,4049,1.5,1000,316034.58553993725
520000.0,3,2.25,7667,1.0,1270,494964.24124910386
585000.0,3,1.75,87213,1.0,1790,532249.5147544309
543000.0,2,2.0,217800,1.5,1600,454241.72607680724
415000.0,4,2.25,12650,1.0,1730,577953.0366429705
403000.0,3,2.5,1400,3.0,1502,381572.85108788364
697000.0,4,2.5,6961,2.0,3160,855346.3633120784
275000.0,2,1.0,10404,1.0,1140,329304.3213717835
720000.0,4,4.0,7708,2.0,3200,1056782.017442861
759000.0,3,2.25,1873,3.0,1640,382752.3553989144
1629000.0,5,2.5,16583,2.0,3090,808933.0097239111
330000.0,4,2.5,7000,1.0,1400,531989.2913716384
401000.0,4,1.0,5753,1.5,1940,419934.0016902449
690000.0,5,3.25,7313,2.0,2140,678356.4848729295
323800.0,3,2.5,7658,2.0,2060,616074.4991621838
